sample_id,shot,status,image,captured_at,device_serial,phone_name,error,DATASET_SPLIT,QUALITY_CLASS,DEFECT_TYPE,CAPTURE_INSTRUCTION,EXPECTED_EFFECT,HMAX,HC,BR,BS,LOOP_HZ,X_GAIN,Y_GAIN,X_OFFSET,Y_OFFSET,XY_COUPLING,ASYMMETRY,AMPLITUDE
IMG_0279,1,ok,images/IMG_0279.jpg,2026-08-13T23:03:58+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230355.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,172.388,69.7,0.6418,1.1493,192.519,0.9678,1.0415,0.0146,-0.0447,0.0279,-0.0164,1400.0
IMG_0280,1,ok,images/IMG_0280.jpg,2026-08-13T23:04:07+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230404.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,248.201,42.115,1.1844,1.6817,190.828,1.2519,1.1276,0.0595,0.5629,0.0308,0.0236,1592.0
IMG_0281,1,ok,images/IMG_0281.jpg,2026-08-13T23:04:16+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230413.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,410.248,74.63,0.414,1.3966,173.584,1.0534,0.9405,-0.0171,-0.0151,0.0375,0.018,1536.0
IMG_0282,1,ok,images/IMG_0282.jpg,2026-08-13T23:04:25+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230422.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,324.33,45.257,0.6154,0.7613,205.622,0.9399,0.9659,0.0376,0.0045,0.0117,-0.011,1445.0
IMG_0283,1,ok,images/IMG_0283.jpg,2026-08-13T23:04:34+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230430.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,370.576,58.291,0.3054,0.9828,221.224,1.8102,1.5249,-0.0487,0.0036,-0.0134,0.0052,1762.0
IMG_0284,1,ok,images/IMG_0284.jpg,2026-08-13T23:04:43+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230439.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,284.797,71.406,0.2498,1.0779,173.636,0.9816,0.9381,-0.0178,-0.0593,0.0012,-0.0243,1491.0
IMG_0285,1,ok,images/IMG_0285.jpg,2026-08-13T23:04:52+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230448.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,198.517,37.981,1.1527,1.5678,179.737,0.9609,0.9469,0.0283,-0.0212,-0.0273,-0.0026,1440.0
IMG_0286,1,ok,images/IMG_0286.jpg,2026-08-13T23:05:00+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230457.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,222.598,49.369,0.4216,1.4737,158.788,1.3956,1.1448,-0.7156,-0.5776,0.0383,0.0019,1641.0
IMG_0287,1,ok,images/IMG_0287.jpg,2026-08-13T23:05:09+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230506.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,67.323,14.039,0.5145,1.373,226.19,1.2757,1.1028,-0.7477,0.0415,-0.0368,-0.0144,1546.0
IMG_0288,1,ok,images/IMG_0288.jpg,2026-08-13T23:05:18+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230514.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,98.473,26.12,0.7983,1.6712,227.98,1.0786,1.0457,-0.0066,0.0564,0.0107,0.0156,1494.0
IMG_0289,1,ok,images/IMG_0289.jpg,2026-08-13T23:05:27+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230523.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,187.652,22.376,0.5643,1.15,215.664,0.9361,1.0461,-0.052,-0.0009,0.1949,-0.1694,1494.0
IMG_0290,1,ok,images/IMG_0290.jpg,2026-08-13T23:05:36+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230532.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,323.487,36.882,0.3223,0.7887,224.326,1.0876,1.0717,-0.0121,0.0583,0.0397,-0.0073,1409.0
IMG_0291,1,ok,images/IMG_0291.jpg,2026-08-13T23:05:44+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230541.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,202.66,51.167,0.4123,1.7257,219.791,0.9096,0.959,-0.0352,0.0454,-0.0212,0.0018,1470.0
IMG_0292,1,ok,images/IMG_0292.jpg,2026-08-13T23:05:53+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230550.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,377.128,70.994,0.7281,1.675,236.364,1.0264,1.0361,-0.0079,-0.0398,-0.0214,0.0098,1495.0
IMG_0293,1,ok,images/IMG_0293.jpg,2026-08-13T23:06:02+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230559.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,222.575,53.546,0.6308,0.7862,157.949,0.9025,1.0637,-0.0105,0.0001,0.0004,0.0174,1478.0
IMG_0294,1,ok,images/IMG_0294.jpg,2026-08-13T23:06:11+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230607.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,135.908,20.244,0.9428,1.2163,207.299,1.0173,0.9042,-0.0259,0.0565,0.005,0.0029,1409.0
IMG_0295,1,ok,images/IMG_0295.jpg,2026-08-13T23:06:20+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230616.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,230.617,69.683,1.0963,1.3176,221.66,1.0701,0.9473,-0.0057,-0.014,-0.0008,-0.0021,1507.0
IMG_0296,1,ok,images/IMG_0296.jpg,2026-08-13T23:06:29+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230625.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,128.954,26.214,0.5975,0.8898,152.085,1.129,1.1748,-0.4949,0.6089,-0.0353,0.0056,1589.0
IMG_0297,1,ok,images/IMG_0297.jpg,2026-08-13T23:06:37+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230634.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,118.018,12.594,0.4245,0.7621,176.643,0.9518,0.916,-0.0303,0.0458,-0.0094,0.0198,1397.0
IMG_0298,1,ok,images/IMG_0298.jpg,2026-08-13T23:06:46+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230643.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,336.603,72.491,0.483,1.1876,170.321,1.0591,1.0222,0.0112,-0.0269,0.0086,-0.0213,1594.0
IMG_0299,1,ok,images/IMG_0299.jpg,2026-08-13T23:06:55+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230651.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,232.795,39.161,0.5943,1.4437,212.357,0.6482,0.6894,-0.0329,-0.0002,-0.0127,0.0041,345.0
IMG_0300,1,ok,images/IMG_0300.jpg,2026-08-13T23:07:04+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230700.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,332.788,63.73,0.5682,1.6585,157.593,0.9618,0.9451,-0.046,0.0096,0.03,-0.0007,1378.0
IMG_0301,1,ok,images/IMG_0301.jpg,2026-08-13T23:07:13+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230709.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,47.704,18.873,0.7123,0.9726,194.463,0.9758,0.9024,-0.0224,0.0253,-0.0277,-0.0181,1648.0
IMG_0302,1,ok,images/IMG_0302.jpg,2026-08-13T23:07:22+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230718.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,244.529,31.89,0.1828,0.8601,199.268,1.3878,1.3508,-0.4994,0.5865,0.0205,0.0107,1490.0
IMG_0303,1,ok,images/IMG_0303.jpg,2026-08-13T23:07:31+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230727.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,115.64,29.934,0.285,1.1815,180.892,0.9154,1.06,0.0061,0.041,-0.017,-0.0234,1555.0
IMG_0304,1,ok,images/IMG_0304.jpg,2026-08-13T23:07:39+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230736.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,286.403,52.112,0.7192,1.4815,187.067,0.9024,0.9787,-0.0454,0.0488,-0.024,-0.0065,1478.0
IMG_0305,1,ok,images/IMG_0305.jpg,2026-08-13T23:07:48+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230745.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,45.396,9.369,1.1298,1.2993,188.95,1.0913,1.0757,0.001,0.0249,-0.0344,0.009,1540.0
IMG_0306,1,ok,images/IMG_0306.jpg,2026-08-13T23:07:57+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230753.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,126.172,23.551,0.8583,1.2114,152.366,1.0925,0.9176,-0.023,-0.0538,0.0008,0.0164,1588.0
IMG_0307,1,ok,images/IMG_0307.jpg,2026-08-13T23:08:06+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230802.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,145.4,42.153,1.2806,1.7999,193.44,1.0736,0.9469,-0.0327,-0.0535,-0.0089,-0.0199,1472.0
IMG_0308,1,ok,images/IMG_0308.jpg,2026-08-13T23:08:15+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230811.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,175.883,25.858,0.1771,0.7472,214.958,1.0089,1.0673,0.0362,-0.0071,-0.0241,-0.0225,1576.0
IMG_0309,1,ok,images/IMG_0309.jpg,2026-08-13T23:08:23+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230820.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,102.49,17.809,0.2525,1.1103,183.839,0.9523,1.0168,0.0313,-0.0406,0.0306,0.0026,1488.0
IMG_0310,1,ok,images/IMG_0310.jpg,2026-08-13T23:08:32+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230829.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,239.138,51.339,0.5552,1.6661,170.323,0.9754,1.054,-0.0227,0.0396,-0.0139,0.0148,1639.0
IMG_0311,1,ok,images/IMG_0311.jpg,2026-08-13T23:08:41+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230838.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,256.564,71.646,0.845,1.5745,202.028,1.1426,1.3756,0.7778,0.0431,0.0392,0.0167,1416.0
IMG_0312,1,ok,images/IMG_0312.jpg,2026-08-13T23:08:50+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230846.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,76.344,9.201,0.5509,0.7616,220.985,0.9044,0.9337,-0.0347,-0.007,0.0253,-0.0228,1576.0
IMG_0313,1,ok,images/IMG_0313.jpg,2026-08-13T23:08:59+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230855.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,75.239,14.492,0.726,1.6577,180.12,1.3909,1.4513,0.0245,-0.0013,0.0362,0.0008,1805.0
IMG_0314,1,ok,images/IMG_0314.jpg,2026-08-13T23:09:08+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230904.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,192.682,24.762,0.3552,1.5798,203.382,0.996,0.9735,-0.0146,-0.0176,-0.0242,0.0145,1637.0
IMG_0315,1,ok,images/IMG_0315.jpg,2026-08-13T23:09:17+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230913.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,120.974,41.149,0.6813,1.1128,218.02,0.9534,0.9522,-0.0348,0.0317,0.0323,-0.0216,1385.0
IMG_0316,1,ok,images/IMG_0316.jpg,2026-08-13T23:09:25+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230922.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,86.238,23.696,0.5769,1.1373,170.628,1.0023,0.9138,0.0203,0.0546,-0.0294,0.0154,1566.0
IMG_0317,1,ok,images/IMG_0317.jpg,2026-08-13T23:09:34+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230931.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,223.591,63.399,0.7046,1.6585,152.037,0.9316,1.0466,-0.0531,0.0566,-0.0285,-0.0063,1521.0
IMG_0318,1,ok,images/IMG_0318.jpg,2026-08-13T23:09:43+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230940.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,354.559,71.273,1.3569,1.5427,182.011,1.0657,1.1984,-0.7081,0.6316,0.0388,-0.0188,1546.0
IMG_0319,1,ok,images/IMG_0319.jpg,2026-08-13T23:09:52+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230948.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,134.79,15.236,1.0778,1.4605,208.553,1.0198,0.934,-0.0153,0.0552,0.0155,0.0063,1553.0
IMG_0320,1,ok,images/IMG_0320.jpg,2026-08-13T23:10:01+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230957.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,102.425,31.901,0.9624,1.6537,213.661,0.988,0.9431,0.0569,-0.0264,-0.0062,0.0241,1541.0
IMG_0321,1,ok,images/IMG_0321.jpg,2026-08-13T23:10:09+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231006.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,188.168,64.066,0.4482,1.7313,193.805,1.0721,1.0276,-0.0035,0.0596,0.0202,-0.0046,1507.0
IMG_0322,1,ok,images/IMG_0322.jpg,2026-08-13T23:10:18+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231015.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,229.713,60.43,0.4326,1.2214,194.966,1.8397,1.5623,0.0405,-0.0137,0.0047,-0.0187,1821.0
IMG_0323,1,ok,images/IMG_0323.jpg,2026-08-13T23:10:27+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231023.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,238.222,45.639,0.4082,1.1343,153.24,1.0177,0.9676,0.0444,-0.0429,-0.0285,-0.0072,1586.0
IMG_0324,1,ok,images/IMG_0324.jpg,2026-08-13T23:10:36+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231032.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,419.614,55.21,1.2873,1.6435,211.471,0.9716,1.029,0.0168,-0.0499,0.0113,-0.0128,1509.0
IMG_0325,1,ok,images/IMG_0325.jpg,2026-08-13T23:10:45+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231041.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,225.921,71.51,1.0315,1.2506,228.308,1.3063,1.0562,0.0234,0.6006,-0.0301,0.0211,1602.0
IMG_0326,1,ok,images/IMG_0326.jpg,2026-08-13T23:10:53+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231050.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,181.38,35.513,0.2776,1.1605,234.076,0.9285,0.9886,-0.0291,0.0035,-0.0046,-0.0246,1403.0
IMG_0327,1,ok,images/IMG_0327.jpg,2026-08-13T23:11:02+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231058.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,224.229,50.481,0.8818,1.2871,224.634,1.2515,1.2711,0.0354,0.6462,0.0147,-0.0129,1375.0
IMG_0328,1,ok,images/IMG_0328.jpg,2026-08-13T23:11:11+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231107.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,244.695,32.396,0.811,1.7986,178.529,0.9846,0.9657,-0.0459,-0.0153,0.0158,-0.0021,1484.0
IMG_0329,1,ok,images/IMG_0329.jpg,2026-08-13T23:11:20+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231116.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,312.354,73.023,0.6963,0.8393,165.098,0.9171,1.073,0.0536,-0.0198,0.0046,0.0081,1638.0
IMG_0330,1,ok,images/IMG_0330.jpg,2026-08-13T23:11:28+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231125.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,344.342,36.748,0.3155,1.3099,195.235,1.0937,1.0061,0.0356,-0.0527,0.013,0.0213,1395.0
IMG_0331,1,ok,images/IMG_0331.jpg,2026-08-13T23:11:37+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231134.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,86.628,13.154,0.3893,1.1507,208.876,0.9025,0.9102,0.0233,-0.0451,0.0396,-0.0162,1561.0
IMG_0332,1,ok,images/IMG_0332.jpg,2026-08-13T23:11:46+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231143.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,190.668,64.49,0.7986,1.7707,218.737,1.7367,1.8843,0.0433,-0.0413,0.0371,-0.0053,1758.0
IMG_0333,1,ok,images/IMG_0333.jpg,2026-08-13T23:11:55+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231152.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,178.747,49.039,0.3773,1.4806,236.395,1.0512,1.0319,-0.0422,-0.0094,-0.0083,0.017,1506.0
IMG_0334,1,ok,images/IMG_0334.jpg,2026-08-13T23:12:04+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231201.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,273.129,66.902,0.3222,1.7853,157.96,1.0588,1.0162,0.0248,-0.033,-0.0077,-0.0091,1510.0
IMG_0335,1,ok,images/IMG_0335.jpg,2026-08-13T23:12:14+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231210.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,358.554,63.841,0.2665,1.1455,213.505,1.0644,0.9062,0.0234,0.0397,0.018,-0.0102,1464.0
IMG_0336,1,ok,images/IMG_0336.jpg,2026-08-13T23:12:22+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231219.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,296.22,34.16,0.5193,1.3642,158.337,1.0632,0.9232,0.0269,-0.0276,0.0242,-0.0112,1571.0
IMG_0337,1,ok,images/IMG_0337.jpg,2026-08-13T23:12:31+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231228.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,257.952,39.868,0.8891,1.129,197.793,1.0501,0.9926,0.0028,-0.0434,0.0149,0.0194,1455.0
IMG_0338,1,ok,images/IMG_0338.jpg,2026-08-13T23:12:40+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231236.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,145.268,22.36,0.2603,0.8329,179.741,1.0867,1.3129,0.6232,-0.0052,-0.021,0.0242,1450.0
IMG_0339,1,ok,images/IMG_0339.jpg,2026-08-13T23:12:49+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231245.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,46.868,17.788,0.3272,1.2927,204.705,1.1632,1.0505,0.0477,0.5886,-0.033,-0.0092,1640.0
IMG_0340,1,ok,images/IMG_0340.jpg,2026-08-13T23:12:57+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231254.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,186.243,41.248,0.7102,0.8295,167.666,0.9265,0.9872,-0.0547,-0.055,0.0084,-0.0131,1418.0
IMG_0341,1,ok,images/IMG_0341.jpg,2026-08-13T23:13:06+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231303.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,289.292,54.704,0.7631,1.0688,172.246,1.3511,1.3995,-0.023,-0.5443,0.038,0.0191,1542.0
IMG_0342,1,ok,images/IMG_0342.jpg,2026-08-13T23:13:15+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231312.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,406.515,43.452,0.5468,1.7555,235.326,1.048,1.0598,0.0179,-0.0055,-0.0263,0.0231,1517.0
IMG_0343,1,ok,images/IMG_0343.jpg,2026-08-13T23:13:24+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231321.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,75.411,8.902,0.431,0.837,178.622,0.9329,1.0661,-0.0236,0.0326,0.0338,-0.0098,1468.0
IMG_0344,1,ok,images/IMG_0344.jpg,2026-08-13T23:13:33+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231330.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,300.533,50.114,0.8136,1.3873,160.571,0.9909,0.9186,0.0428,-0.0018,-0.0316,-0.0156,1611.0
IMG_0345,1,ok,images/IMG_0345.jpg,2026-08-13T23:13:42+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231338.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,264.406,26.599,0.2844,1.5716,228.581,0.9551,1.0215,-0.0303,0.0329,-0.0103,0.0118,1576.0
IMG_0346,1,ok,images/IMG_0346.jpg,2026-08-13T23:13:51+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231347.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,181.994,67.868,0.7016,0.8391,227.524,1.6551,1.6667,0.0504,0.028,0.0302,0.0119,1766.0
IMG_0347,1,ok,images/IMG_0347.jpg,2026-08-13T23:14:09+08:00,SSGA9X75RSPRSOEE,IMG_20260813_231406.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,71.092,9.274,0.3292,0.8901,197.32,0.4114,0.7057,0.0057,-0.0595,0.0378,-0.0213,724.0
