sample_id,DATASET_SPLIT,QUALITY_CLASS,DEFECT_TYPE,CAPTURE_INSTRUCTION,EXPECTED_EFFECT,HMAX,HC,BR,BS,LOOP_HZ,X_GAIN,Y_GAIN,X_OFFSET,Y_OFFSET,XY_COUPLING,ASYMMETRY,AMPLITUDE,hc_negative_div,hc_positive_div,br_positive_div,br_negative_div,h_bias_div,br_bias_div,hc_half_span_div,br_half_span_div,h_extreme_positive_div,b_extreme_positive_div,h_extreme_negative_div,b_extreme_negative_div,grid_origin_x_px,grid_origin_y_px,x_pixels_per_div,y_pixels_per_div,mask,roi_xyxy_source,threshold,predicted_pixels,mean_probability,max_probability
IMG_0054,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,152.387,41.571,0.8766,1.785,219.696,0.9828,0.9053,-0.0598,0.045,0.0071,-0.0249,1510.0,-0.417722,0.987342,0.767089,-1.379747,0.28481,-0.306329,0.702532,1.073418,0.177215,-1.227848,0.746835,1.746835,272.0,308.0,79.0,79.0,masks_640x600/IMG_0054.png,"2059,404,3800,2054",0.5,10829,0.028525,0.999447
IMG_0055,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,102.21,12.156,0.3289,0.8663,218.567,1.0117,0.9904,-0.0579,0.0276,-0.0124,0.0008,1556.0,0.063291,0.746835,-0.037975,-1.721519,0.405063,-0.879747,0.341772,0.841772,-0.063291,-1.835443,1.063291,2.291139,272.0,308.0,79.0,79.0,masks_640x600/IMG_0055.png,"2059,404,3800,2054",0.5,11056,0.029075,0.999433
IMG_0056,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,196.756,72.89,0.5917,1.4148,231.423,1.0659,1.0392,0.0425,-0.017,0.3077,0.1597,1645.0,-0.240506,1.518987,0.417722,-1.632911,0.639241,-0.607595,0.879747,1.025316,0.582278,-1.101266,1.772152,2.683544,272.0,308.0,79.0,79.0,masks_640x600/IMG_0056.png,"2059,404,3800,2054",0.5,12140,0.032026,0.999611
IMG_0057,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,293.791,59.291,0.5307,1.2844,161.229,1.0167,1.0382,-0.0184,-0.0458,-0.0276,0.0249,1434.0,0.037975,1.075949,0.008861,-1.734177,0.556962,-0.862658,0.518987,0.871519,0.177215,-1.582278,1.063291,1.810127,272.0,308.0,79.0,79.0,masks_640x600/IMG_0057.png,"2059,404,3800,2054",0.5,10700,0.028221,0.999489
IMG_0058,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,48.269,10.122,0.5674,1.1074,161.634,1.4664,1.8813,-0.0382,0.0288,0.035,-0.0013,1788.0,-0.540506,1.278481,1.936709,-2.602532,0.368987,-0.332911,0.909494,2.26962,0.367089,-2.620253,0.481013,3.113924,272.0,308.0,79.0,79.0,masks_640x600/IMG_0058.png,"2059,404,3800,2054",0.5,13140,0.034547,0.999554
IMG_0059,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,196.097,67.093,0.5739,0.8708,189.677,0.9282,0.9141,-0.0218,-0.0486,-0.2221,-0.2062,1614.0,-1.151899,-0.177215,0.582278,0.211392,-0.664557,0.396835,0.487342,0.185443,-0.708861,-1.050633,-0.708861,0.544304,272.0,308.0,79.0,79.0,masks_640x600/IMG_0059.png,"2059,404,3800,2054",0.5,1741,0.005177,0.976067
IMG_0060,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,366.904,63.659,0.6961,1.4433,173.653,1.0507,0.9257,-0.0372,0.0566,-0.2771,0.2259,1563.0,-1.0,-0.43038,1.253165,0.544304,-0.71519,0.898734,0.28481,0.35443,-1.177215,-1.936709,-0.455696,1.177215,272.0,308.0,79.0,79.0,masks_640x600/IMG_0060.png,"2059,404,3800,2054",0.5,4049,0.011124,0.997939
IMG_0061,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,354.229,65.022,0.4345,0.9216,225.437,1.3077,1.2575,0.5726,0.0359,0.0134,-0.005,1408.0,-0.35443,0.240506,0.848101,-0.670886,-0.056962,0.088608,0.297468,0.759494,-0.227848,-0.987342,0.189873,1.101266,272.0,308.0,79.0,79.0,masks_640x600/IMG_0061.png,"2059,404,3800,2054",0.5,3063,0.008263,0.994046
IMG_0062,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,79.924,9.429,0.8531,1.7708,218.942,0.9863,0.9033,0.0015,0.0075,-0.0343,-0.0166,1437.0,0.493671,1.101266,-1.21519,-1.746835,0.797468,-1.481013,0.303797,0.265823,0.367089,-1.670886,1.253165,2.037975,272.0,308.0,79.0,79.0,masks_640x600/IMG_0062.png,"2059,404,3800,2054",0.5,8949,0.023858,0.99952
IMG_0063,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,370.857,72.564,1.1198,1.6651,166.394,0.9313,1.0334,0.0013,0.0208,-0.0304,-0.0058,1608.0,0.278481,1.291139,-0.821519,-2.265823,0.78481,-1.543671,0.506329,0.722152,0.582278,-1.974684,1.151899,2.620253,272.0,308.0,79.0,79.0,masks_640x600/IMG_0063.png,"2059,404,3800,2054",0.5,10574,0.028074,0.99962
IMG_0064,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,384.742,60.461,0.6105,0.7486,179.369,1.0487,1.0092,0.0298,-0.0303,-0.3079,-0.2075,1388.0,0.405063,1.278481,-1.075949,-1.962025,0.841772,-1.518987,0.436709,0.443038,0.898734,-1.924051,0.949367,1.759494,272.0,308.0,79.0,79.0,masks_640x600/IMG_0064.png,"2059,404,3800,2054",0.5,10227,0.027344,0.99958
IMG_0065,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,228.346,52.547,0.4617,1.156,205.916,0.9486,1.0012,0.0134,0.0251,-0.0034,0.021,1594.0,0.050633,1.262025,-0.025316,-1.632911,0.656329,-0.829114,0.605696,0.803797,0.341772,-1.392405,1.405063,2.177215,272.0,308.0,79.0,79.0,masks_640x600/IMG_0065.png,"2059,404,3800,2054",0.5,10272,0.027442,0.999616
IMG_0066,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,348.059,37.975,0.3375,1.5126,195.974,1.0867,1.2059,-0.4857,0.7198,-0.0211,-0.0144,1370.0,-1.481013,-0.974684,2.405063,1.673418,-1.227848,2.039241,0.253165,0.365823,2.101266,2.405063,-0.291139,2.455696,272.0,308.0,79.0,79.0,masks_640x600/IMG_0066.png,"2059,404,3800,2054",0.5,6397,0.01717,0.999507
IMG_0067,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,294.347,30.623,0.576,0.9458,182.794,0.6194,0.3759,-0.002,0.0351,-0.032,-0.0145,634.0,0.164557,0.721519,-0.050633,-0.379747,0.443038,-0.21519,0.278481,0.164557,0.949367,-0.379747,0.367089,1.101266,272.0,308.0,79.0,79.0,masks_640x600/IMG_0067.png,"2059,404,3800,2054",0.5,2246,0.006383,0.995851
IMG_0068,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,280.935,35.516,0.6071,1.5952,214.787,1.0831,0.9368,-0.0556,0.0257,0.4575,-0.1879,1387.0,0.189873,0.810127,-0.35443,-1.949367,0.5,-1.151899,0.310127,0.797468,0.088608,-1.911392,1.582278,2.43038,272.0,308.0,79.0,79.0,masks_640x600/IMG_0068.png,"2059,404,3800,2054",0.5,8737,0.023272,0.999553
IMG_0069,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,113.605,33.934,0.5965,0.8263,223.605,0.9237,1.0843,-0.0229,-0.0584,0.0008,-0.0134,1481.0,-0.073418,1.303797,0.418987,-2.113924,0.61519,-0.847468,0.688608,1.266456,0.518987,-2.0,0.924051,2.291139,272.0,308.0,79.0,79.0,masks_640x600/IMG_0069.png,"2059,404,3800,2054",0.5,9582,0.025612,0.999621
IMG_0070,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,412.322,58.633,0.8739,1.0335,236.592,1.481,1.3752,-0.0503,-0.052,0.0243,-0.0157,1812.0,-0.139241,1.139241,1.443038,-0.392405,0.5,0.525316,0.639241,0.917722,0.708861,-2.531646,0.43038,3.202532,272.0,308.0,79.0,79.0,masks_640x600/IMG_0070.png,"2059,404,3800,2054",0.5,11806,0.031624,0.99874
IMG_0071,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,324.594,55.114,0.6271,0.7569,214.877,0.9562,1.0,-0.0389,0.0539,0.031,-0.0045,1613.0,-0.088608,0.797468,1.03038,-2.189873,0.35443,-0.579747,0.443038,1.610127,0.278481,-2.063291,0.556962,2.696203,272.0,308.0,79.0,79.0,masks_640x600/IMG_0071.png,"2059,404,3800,2054",0.5,8554,0.022939,0.999367
IMG_0072,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,284.957,40.087,0.8355,1.6589,196.788,1.0028,1.094,0.0015,-0.0115,-0.0015,0.0016,1639.0,0.075949,0.873418,-0.075949,-2.316456,0.474684,-1.196203,0.398734,1.120253,0.063291,-2.291139,1.075949,2.683544,272.0,308.0,79.0,79.0,masks_640x600/IMG_0072.png,"2059,404,3800,2054",0.5,8750,0.023389,0.999421
IMG_0073,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,141.375,52.567,0.3201,1.3955,218.759,0.9157,1.0421,-0.054,0.0448,-0.0185,0.0063,1410.0,-0.865823,0.911392,0.56962,-0.56962,0.022785,0.0,0.888608,0.56962,2.405063,1.025316,-1.594937,-0.493671,272.0,308.0,79.0,79.0,masks_640x600/IMG_0073.png,"2059,404,3800,2054",0.5,6919,0.018455,0.99929
IMG_0074,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,250.846,48.478,0.8989,1.731,206.938,1.0651,1.0647,0.0263,-0.0221,-0.4125,0.2714,1353.0,0.012658,1.101266,0.164557,-1.126582,0.556962,-0.481013,0.544304,0.64557,2.658228,0.860759,0.962025,2.291139,272.0,308.0,79.0,79.0,masks_640x600/IMG_0074.png,"2059,404,3800,2054",0.5,8405,0.022531,0.999586
IMG_0075,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,276.784,34.57,1.0313,1.4807,162.984,0.9942,0.9024,0.0146,0.0177,0.0045,0.0191,1372.0,0.21519,0.822785,-0.78481,-1.721519,0.518987,-1.253165,0.303797,0.468354,0.35443,-1.594937,0.759494,2.050633,272.0,308.0,79.0,79.0,masks_640x600/IMG_0075.png,"2059,404,3800,2054",0.5,7779,0.020651,0.999564
IMG_0076,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,247.501,69.881,0.3328,0.9562,205.291,1.4438,1.4421,-0.0516,-0.0099,-0.0227,0.0236,1780.0,-0.949367,1.493671,1.202532,-1.696203,0.272152,-0.246835,1.221519,1.449367,0.316456,-1.379747,1.012658,2.278481,272.0,308.0,79.0,79.0,masks_640x600/IMG_0076.png,"2059,404,3800,2054",0.5,10352,0.027882,0.999094
IMG_0077,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,200.39,41.257,0.6289,0.7461,170.703,0.7146,0.578,-0.0476,0.0251,0.0206,0.0005,664.0,0.240506,0.607595,-0.379747,-0.493671,0.424051,-0.436709,0.183544,0.056962,0.493671,-0.367089,0.481013,0.759494,272.0,308.0,79.0,79.0,masks_640x600/IMG_0077.png,"2059,404,3800,2054",0.5,2483,0.006667,0.999425
IMG_0078,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,346.838,43.724,0.4289,0.7149,193.306,1.6916,1.8598,0.0358,0.0337,0.0028,-0.0154,1752.0,-0.037975,1.202532,0.594937,-2.607595,0.582278,-1.006329,0.620253,1.601266,0.683544,-2.594937,0.556962,2.949367,272.0,308.0,79.0,79.0,masks_640x600/IMG_0078.png,"2059,404,3800,2054",0.5,8928,0.024058,0.998324
IMG_0079,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,304.136,69.454,0.313,0.8597,224.837,0.9818,0.9643,0.0202,0.0049,0.0302,-0.0119,1456.0,-0.075949,1.037975,0.177215,-1.405063,0.481013,-0.613924,0.556962,0.791139,0.164557,-1.253165,1.189873,1.721519,272.0,308.0,79.0,79.0,masks_640x600/IMG_0079.png,"2059,404,3800,2054",0.5,8209,0.021967,0.99964
IMG_0080,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,345.694,69.573,0.2545,0.9479,151.779,1.8255,1.3522,0.0159,-0.0426,0.0145,0.0178,1791.0,-0.556962,1.64557,0.556962,-1.531646,0.544304,-0.487342,1.101266,1.044304,3.291139,1.582278,-2.291139,-1.696203,272.0,308.0,79.0,79.0,masks_640x600/IMG_0080.png,"2059,404,3800,2054",0.5,9999,0.026979,0.998378
IMG_0081,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,79.186,23.244,0.4208,1.3972,209.016,0.9481,1.0705,-0.0591,-0.0329,-0.213,-0.2347,1634.0,-1.367089,-0.367089,0.556962,0.373418,-0.867089,0.46519,0.5,0.091772,0.291139,0.531646,-2.113924,-0.455696,272.0,308.0,79.0,79.0,masks_640x600/IMG_0081.png,"2059,404,3800,2054",0.5,2961,0.008065,0.992202
IMG_0082,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,116.851,14.793,0.4417,0.9769,177.544,0.9515,0.9056,-0.0554,-0.0508,-0.024,-0.0188,1402.0,-1.025316,-0.696203,0.898734,0.835443,-0.860759,0.867089,0.164557,0.031646,-1.063291,-0.962025,-0.683544,0.746835,272.0,308.0,79.0,79.0,masks_640x600/IMG_0082.png,"2059,404,3800,2054",0.5,2433,0.006674,0.992133
IMG_0083,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,195.674,56.736,1.2226,1.6815,171.384,0.9124,1.0342,-0.0096,-0.045,0.0219,0.0195,1452.0,-1.139241,-0.481013,1.075949,0.924051,-0.810127,1.0,0.329114,0.075949,-0.873418,-1.050633,-0.708861,0.987342,272.0,308.0,79.0,79.0,masks_640x600/IMG_0083.png,"2059,404,3800,2054",0.5,2718,0.007504,0.992689
IMG_0084,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,314.631,35.55,0.378,1.0489,190.345,1.0377,0.9545,-0.0062,-0.0178,-0.0112,0.0182,1468.0,0.227848,0.848101,-0.531646,-1.759494,0.537975,-1.14557,0.310127,0.613924,0.063291,-1.721519,1.202532,2.0,272.0,308.0,79.0,79.0,masks_640x600/IMG_0084.png,"2059,404,3800,2054",0.5,8217,0.021819,0.999577
IMG_0085,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,366.674,39.788,0.4435,0.7136,178.226,1.0592,0.9635,-0.0491,0.0319,-0.0164,0.0217,1498.0,0.126582,0.734177,-0.303797,-1.924051,0.43038,-1.113924,0.303797,0.810127,0.227848,-1.797468,0.746835,2.35443,272.0,308.0,79.0,79.0,masks_640x600/IMG_0085.png,"2059,404,3800,2054",0.5,8635,0.022865,0.999526
IMG_0086,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,205.076,24.406,0.3921,0.9613,201.607,0.9026,1.0057,-0.0579,-0.0243,0.0023,0.0182,1417.0,0.151899,0.708861,-0.379747,-1.812658,0.43038,-1.096203,0.278481,0.716456,0.063291,-1.78481,0.949367,2.113924,272.0,308.0,79.0,79.0,masks_640x600/IMG_0086.png,"2059,404,3800,2054",0.5,7840,0.020839,0.9996
IMG_0087,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,414.351,69.225,0.6457,1.7198,215.787,0.947,0.9332,0.0128,-0.0052,0.0174,0.0234,1505.0,0.151899,0.974684,-0.240506,-1.620253,0.563291,-0.93038,0.411392,0.689873,0.177215,-1.455696,1.265823,1.974684,272.0,308.0,79.0,79.0,masks_640x600/IMG_0087.png,"2059,404,3800,2054",0.5,8161,0.021839,0.999621
IMG_0088,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,96.241,15.309,1.1411,1.6126,190.539,0.9625,1.0007,0.0218,0.024,-0.0376,-0.0026,1404.0,0.227848,0.974684,-0.772152,-2.011392,0.601266,-1.391772,0.373418,0.61962,0.43038,-1.835443,0.924051,2.265823,272.0,308.0,79.0,79.0,masks_640x600/IMG_0088.png,"2059,404,3800,2054",0.5,7771,0.020706,0.999576
IMG_0089,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,332.054,65.507,0.6081,1.6452,234.84,0.9075,0.9452,-0.03,0.0131,0.0041,0.0103,1574.0,-0.063291,0.911392,0.202532,-1.468354,0.424051,-0.632911,0.487342,0.835443,0.050633,-1.43038,1.21519,2.025316,272.0,308.0,79.0,79.0,masks_640x600/IMG_0089.png,"2059,404,3800,2054",0.5,8446,0.022608,0.999658
IMG_0090,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,219.134,74.925,0.2248,1.1105,173.046,0.7284,0.4204,0.0173,0.0013,0.0087,0.0158,386.0,0.164557,0.658228,-0.006329,-0.082278,0.411392,-0.044304,0.246835,0.037975,1.050633,0.202532,0.139241,0.050633,272.0,308.0,79.0,79.0,masks_640x600/IMG_0090.png,"2059,404,3800,2054",0.5,1226,0.003315,0.99846
IMG_0091,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,119.957,22.609,1.1263,1.7405,182.112,0.9795,1.0516,-0.0402,0.0455,0.0157,-0.0212,1501.0,-0.037975,0.911392,0.392405,-2.126582,0.436709,-0.867089,0.474684,1.259494,0.240506,-1.962025,0.886076,2.481013,272.0,308.0,79.0,79.0,masks_640x600/IMG_0091.png,"2059,404,3800,2054",0.5,8628,0.02306,0.999633
IMG_0092,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,241.472,43.2,1.0364,1.5266,238.767,0.9368,0.985,0.0436,0.0243,-0.0087,0.0007,1594.0,0.202532,1.113924,-0.612658,-2.227848,0.658228,-1.420253,0.455696,0.807595,0.443038,-2.012658,1.025316,2.455696,272.0,308.0,79.0,79.0,masks_640x600/IMG_0092.png,"2059,404,3800,2054",0.5,8785,0.023458,0.999641
IMG_0093,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,272.367,68.106,0.644,1.1336,235.378,0.9097,1.0918,0.0158,0.0416,0.0298,-0.0064,1529.0,-0.025316,1.139241,0.250633,-2.139241,0.556962,-0.944304,0.582278,1.194937,0.240506,-1.962025,1.075949,2.455696,272.0,308.0,79.0,79.0,masks_640x600/IMG_0093.png,"2059,404,3800,2054",0.5,8345,0.02235,0.999609
IMG_0094,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,86.586,8.818,1.1209,1.4478,211.902,0.9028,0.9605,-0.0535,-0.0485,-0.0137,0.0201,1578.0,0.189873,0.708861,-1.012658,-2.303797,0.449367,-1.658228,0.259494,0.64557,0.291139,-2.240506,0.632911,2.367089,272.0,308.0,79.0,79.0,masks_640x600/IMG_0094.png,"2059,404,3800,2054",0.5,8853,0.023477,0.999472
IMG_0095,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,237.84,24.494,0.5199,1.0489,231.809,1.0603,1.2822,-0.0537,0.7599,-0.0175,0.0181,1613.0,-0.240506,0.367089,1.548101,-0.759494,0.063291,0.394304,0.303797,1.153797,0.0,-0.835443,0.278481,2.721519,272.0,308.0,79.0,79.0,masks_640x600/IMG_0095.png,"2059,404,3800,2054",0.5,7936,0.021074,0.999375
IMG_0096,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,406.964,74.898,0.5154,0.8892,198.618,0.931,1.023,-0.0565,0.0372,-0.3556,0.2093,1548.0,-0.097468,0.886076,0.658228,-1.341772,0.394304,-0.341772,0.491772,1.0,0.341772,-1.151899,0.759494,2.607595,272.0,308.0,79.0,79.0,masks_640x600/IMG_0096.png,"2059,404,3800,2054",0.5,8908,0.023953,0.999628
IMG_0097,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,393.336,67.254,0.7211,1.4592,166.921,0.9513,0.9267,0.041,0.024,0.0108,-0.0025,1374.0,0.227848,1.012658,-0.493671,-1.698734,0.620253,-1.096203,0.392405,0.602532,0.341772,-1.468354,1.126582,1.924051,272.0,308.0,79.0,79.0,masks_640x600/IMG_0097.png,"2059,404,3800,2054",0.5,7586,0.020185,0.999666
IMG_0098,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,178.823,31.772,0.9332,1.6763,216.352,0.9781,1.0606,-0.0185,0.0489,-0.0218,0.0036,1475.0,0.037975,0.924051,0.088608,-1.962025,0.481013,-0.936709,0.443038,1.025316,0.21519,-1.810127,0.987342,2.43038,272.0,308.0,79.0,79.0,masks_640x600/IMG_0098.png,"2059,404,3800,2054",0.5,8445,0.022518,0.999639
IMG_0099,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,115.104,13.418,0.4156,1.395,175.366,1.3905,1.6489,-0.0008,-0.0136,-0.0343,-0.0124,1887.0,0.037975,1.087342,0.034177,-2.810127,0.562658,-1.387975,0.524684,1.422152,0.012658,-2.835443,1.265823,3.113924,272.0,308.0,79.0,79.0,masks_640x600/IMG_0099.png,"2059,404,3800,2054",0.5,10130,0.027184,0.998759
IMG_0100,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,280.996,73.462,0.1864,0.717,150.929,1.0481,1.0246,-0.0322,-0.0378,0.0319,0.0067,1460.0,-0.21519,1.177215,0.217722,-1.088608,0.481013,-0.435443,0.696203,0.653165,2.873418,1.531646,-1.683544,-1.341772,272.0,308.0,79.0,79.0,masks_640x600/IMG_0100.png,"2059,404,3800,2054",0.5,8260,0.022112,0.999607
